ClaimCaseKey,PolicyKey,OrgKey,PlanKey,AgentKey,ClaimBookedDate,ClaimPaidDate,ClaimPaymentDueDate,ClaimIntimationDate,PaymentType,ClaimType,DeathClaimType,ClaimStatus,ClaimAmountPaid,ClaimAmountPayable,PaidFinYear,IsBooked,IsPayable,IsPaid,IsPaidOnOrBeforeDueDate,IsRepudiated,IsRejected,IsCancelled,IsIntimationCancelled,OutstandingDaysAsOf,OutstandingBucket,IsOutstandingAsOf,ReinvestmentConsentFlag,ReinvestmentAmount,ClaimBookedDateKey,ClaimPaidDateKey,ClaimPaymentDueDateKey,ClaimIntimationDateKey
2331,1737,14,1,28,2025-12-06,2026-01-22,2026-01-23,2025-11-18,SB,SB,,Paid,148169.71,148060.65,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251206,20260122.0,20260123,20251118
2332,462,15,3,26,2025-10-18,,2025-11-26,2025-10-15,NEDC,Death,Early,Intimation Cancelled,0.0,606953.13,,1,1,0,0,0,0,0,1,0,,0,0,0.0,20251018,,20251126,20251015
2333,589,18,1,65,2026-03-06,2026-04-03,2026-05-15,2026-02-25,NEDC,Death,Early,Paid,1078172.39,1074205.35,FY2026-27,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260306,20260403.0,20260515,20260225
2334,1437,17,12,45,2025-11-09,,2025-12-07,2025-10-29,SB,SB,,Pending,0.0,31371.48,,1,1,0,0,0,0,0,0,110,>1 Month,1,0,0.0,20251109,,20251207,20251029
2335,116,22,4,17,2025-12-17,2026-01-24,2026-03-30,2025-12-13,EDC,Death,Non-Early,Paid,592044.51,599869.77,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251217,20260124.0,20260330,20251213
2336,379,13,8,15,2026-03-20,,2026-04-29,2026-03-02,SB,SB,,Cancelled,0.0,103241.98,,1,1,0,0,0,0,1,0,0,,0,0,0.0,20260320,,20260429,20260302
2337,140,10,12,4,2026-03-18,,2026-05-02,2026-03-02,SB,SB,,Pending,0.0,63002.08,,1,1,0,0,0,0,0,0,-36,<1 Month,1,0,0.0,20260318,,20260502,20260302
2338,486,19,3,23,2026-03-24,2026-05-03,2026-05-09,2026-03-22,SB,SB,,Paid,54819.43,56131.45,FY2026-27,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260324,20260503.0,20260509,20260322
2339,1298,33,6,44,2026-01-24,2026-02-01,2026-03-22,2026-01-22,SB,SB,,Paid,104856.42,103263.42,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260124,20260201.0,20260322,20260122
2340,872,36,3,59,2025-11-19,2026-01-06,2025-12-18,2025-11-01,SB,SB,,Paid,350517.23,338776.84,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251119,20260106.0,20251218,20251101
2341,1118,35,6,5,2025-12-20,2025-12-22,2026-02-06,2025-12-06,SB,SB,,Paid,25825.08,25850.17,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251220,20251222.0,20260206,20251206
2342,1139,5,7,47,2026-03-29,2026-05-05,2026-06-02,2026-03-21,NEDC,Death,Non-Early,Paid,621681.11,632419.68,FY2026-27,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260329,20260505.0,20260602,20260321
2343,1197,33,4,63,2026-01-25,,2026-03-10,2026-01-01,Maturity,Maturity,,Pending,0.0,72401.27,,1,1,0,0,0,0,0,0,17,<1 Month,1,0,0.0,20260125,,20260310,20260101
2344,710,37,5,57,2026-03-31,2026-05-03,2026-07-15,2026-03-26,NEDC,Death,Early,Paid,2275717.91,2307870.42,FY2026-27,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260331,20260503.0,20260715,20260326
2345,1029,32,9,68,2025-11-12,2025-12-06,2026-01-24,2025-11-11,NEDC,Death,Early,Paid,352865.4,342699.57,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251112,20251206.0,20260124,20251111
2346,113,24,2,48,2026-03-21,2026-05-02,2026-05-31,2026-03-11,EDC,Death,Early,Paid,349837.65,360067.33,FY2026-27,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260321,20260502.0,20260531,20260311
2347,1228,12,4,21,2026-03-19,2026-05-05,2026-04-23,2026-03-03,NEDC,Death,Non-Early,Paid,655766.1,639671.96,FY2026-27,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260319,20260505.0,20260423,20260303
2348,966,17,3,57,2026-03-06,2026-03-26,2026-04-25,2026-03-01,NEDC,Death,Early,Paid,346179.09,347013.69,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260306,20260326.0,20260425,20260301
2349,290,14,12,75,2025-12-28,,2026-02-16,2025-12-08,NEDC,Death,Early,Rejected,0.0,803602.67,,1,1,0,0,0,1,0,0,0,,0,0,0.0,20251228,,20260216,20251208
2350,1729,35,1,7,2026-02-26,2026-03-20,2026-04-21,2026-02-18,IPP,Maturity,,Paid,605501.1,616532.58,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260226,20260320.0,20260421,20260218
2351,1439,3,6,4,2025-12-28,2026-02-16,2026-01-26,2025-12-06,SB,SB,,Paid,69284.06,69151.13,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251228,20260216.0,20260126,20251206
2352,409,18,2,47,2026-01-10,2026-02-23,2026-04-29,2025-12-19,EDC,Death,Early,Paid,570140.23,562717.46,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260110,20260223.0,20260429,20251219
2353,1001,17,6,79,2025-11-02,2025-11-09,2025-12-28,2025-10-29,Maturity,Maturity,,Paid,271517.54,269617.02,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251102,20251109.0,20251228,20251029
2354,400,26,8,19,2026-02-08,2026-03-14,2026-05-25,2026-02-04,EDC,Death,Non-Early,Paid,125166.94,128961.82,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260208,20260314.0,20260525,20260204
2355,1613,27,9,64,2025-12-11,,2026-02-28,2025-12-05,EDC,Death,Early,Pending,0.0,845404.76,,1,1,0,0,0,0,0,0,27,<1 Month,1,0,0.0,20251211,,20260228,20251205
2356,1068,9,6,21,2025-12-16,,2026-01-07,2025-12-10,SB,SB,,Intimation Cancelled,0.0,28119.96,,1,1,0,0,0,0,0,1,0,,0,0,0.0,20251216,,20260107,20251210
2357,875,22,9,53,2026-03-14,2026-03-28,2026-04-11,2026-02-23,SB,SB,,Paid,60106.08,59256.33,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260314,20260328.0,20260411,20260223
2358,1037,32,10,68,2026-02-04,2026-02-04,2026-03-27,2026-01-27,Maturity,Maturity,,Paid,111423.96,113117.53,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260204,20260204.0,20260327,20260127
2359,1872,33,10,45,2025-10-26,2025-11-28,2025-12-16,2025-10-06,Maturity,Maturity,,Paid,54943.8,56454.01,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251026,20251128.0,20251216,20251006
2360,357,41,8,74,2025-11-14,2026-01-10,2026-01-02,2025-10-24,Maturity,Maturity,,Paid,497851.07,485691.36,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251114,20260110.0,20260102,20251024
2361,20,27,5,11,2026-03-06,2026-04-03,2026-06-05,2026-02-13,NEDC,Death,Early,Paid,547517.09,547595.47,FY2026-27,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260306,20260403.0,20260605,20260213
2362,129,30,7,54,2025-10-23,,2026-01-08,2025-10-17,EDC,Death,Non-Early,Pending,0.0,944475.7,,1,1,0,0,0,0,0,0,78,>1 Month,1,0,0.0,20251023,,20260108,20251017
2363,837,34,3,56,2026-01-31,,2026-03-26,2026-01-07,EDC,Death,Non-Early,Pending,0.0,2128987.14,,1,1,0,0,0,0,0,0,1,<1 Month,1,0,0.0,20260131,,20260326,20260107
2364,989,14,1,76,2025-10-21,,2025-11-21,2025-10-18,SB,SB,,Pending,0.0,103945.22,,1,1,0,0,0,0,0,0,126,>1 Month,1,0,0.0,20251021,,20251121,20251018
2365,103,15,11,51,2026-01-01,2026-01-28,2026-02-05,2025-12-13,EDC,Death,Non-Early,Paid,1413459.63,1439234.82,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260101,20260128.0,20260205,20251213
2366,980,32,9,58,2026-01-21,2026-02-23,2026-03-25,2026-01-05,NEDC,Death,Non-Early,Paid,496789.31,498535.42,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260121,20260223.0,20260325,20260105
2367,1506,3,2,16,2025-11-25,,2026-01-04,2025-11-13,IPP,Maturity,,Cancelled,0.0,717493.72,,1,1,0,0,0,0,1,0,0,,0,0,0.0,20251125,,20260104,20251113
2368,1214,42,4,56,2025-10-09,2025-11-05,2025-12-01,2025-09-17,SB,SB,,Paid,164847.28,168325.67,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251009,20251105.0,20251201,20250917
2369,134,39,5,46,2026-03-05,2026-04-20,2026-04-15,2026-02-20,SB,SB,,Paid,68539.29,67976.16,FY2026-27,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260305,20260420.0,20260415,20260220
2370,1667,38,10,19,2026-01-24,2026-02-27,2026-03-17,2026-01-18,Maturity,Maturity,,Paid,327721.85,323676.4,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260124,20260227.0,20260317,20260118
2371,1179,32,3,72,2026-03-15,2026-05-07,2026-06-01,2026-03-13,NEDC,Death,Non-Early,Paid,1133967.48,1149544.83,FY2026-27,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260315,20260507.0,20260601,20260313
2372,1856,1,5,36,2026-02-13,2026-02-23,2026-03-02,2026-02-10,Maturity,Maturity,,Paid,483070.02,471411.48,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260213,20260223.0,20260302,20260210
2373,1178,40,5,67,2025-11-12,2025-11-15,2026-01-08,2025-10-23,Maturity,Maturity,,Paid,62172.22,61276.32,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251112,20251115.0,20260108,20251023
2374,76,32,3,58,2026-01-25,2026-03-26,2026-03-04,2026-01-11,NEDC,Death,Non-Early,Paid,752584.74,774694.54,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260125,20260326.0,20260304,20260111
2375,35,18,10,36,2025-10-14,2025-12-15,2025-11-08,2025-09-29,Maturity,Maturity,,Paid,284856.86,286683.94,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251014,20251215.0,20251108,20250929
2376,1907,3,7,13,2025-12-27,2026-02-10,2026-02-22,2025-12-17,Maturity,Maturity,,Paid,293470.74,283414.46,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251227,20260210.0,20260222,20251217
2377,195,33,9,3,2025-11-29,2025-12-13,2025-12-19,2025-11-27,Maturity,Maturity,,Paid,114446.68,111040.82,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251129,20251213.0,20251219,20251127
2378,839,12,6,19,2026-01-30,2026-02-11,2026-03-07,2026-01-21,Maturity,Maturity,,Paid,461099.88,460294.67,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260130,20260211.0,20260307,20260121
2379,589,18,1,65,2026-03-27,2026-05-09,2026-05-26,2026-03-03,NEDC,Death,Non-Early,Paid,529533.17,526320.49,FY2026-27,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260327,20260509.0,20260526,20260303
2380,1921,27,7,57,2025-11-29,2025-12-24,2026-01-10,2025-11-19,Maturity,Maturity,,Paid,151648.27,147136.94,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251129,20251224.0,20260110,20251119
2381,1269,10,10,54,2025-12-18,,2026-02-08,2025-12-06,SB,SB,,Cancelled,0.0,31752.44,,1,1,0,0,0,0,1,0,0,,0,0,0.0,20251218,,20260208,20251206
2382,1373,15,7,55,2025-11-09,2025-12-25,2025-12-30,2025-11-06,Maturity,Maturity,,Paid,66547.8,64541.42,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251109,20251225.0,20251230,20251106
2383,760,40,8,25,2025-11-20,2025-12-11,2025-12-18,2025-11-05,Maturity,Maturity,,Paid,91579.68,89986.96,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251120,20251211.0,20251218,20251105
2384,1796,40,2,56,2025-12-27,2026-01-31,2026-01-23,2025-12-23,IPP,Maturity,,Paid,220395.65,221863.02,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251227,20260131.0,20260123,20251223
2385,1455,14,9,1,2026-02-03,,2026-02-27,2026-01-27,Maturity,Maturity,,Pending,0.0,192232.35,,1,1,0,0,0,0,0,0,28,<1 Month,1,1,96404.91,20260203,,20260227,20260127
2386,259,22,9,46,2025-11-01,,2025-12-01,2025-10-10,SB,SB,,Pending,0.0,41743.16,,1,1,0,0,0,0,0,0,116,>1 Month,1,0,0.0,20251101,,20251201,20251010
2387,1726,30,8,16,2026-03-31,2026-04-06,2026-05-23,2026-03-15,Maturity,Maturity,,Paid,361392.25,365970.59,FY2026-27,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260331,20260406.0,20260523,20260315
2388,147,9,5,38,2025-11-05,2026-01-06,2025-11-20,2025-10-16,Maturity,Maturity,,Paid,152042.99,152909.53,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251105,20260106.0,20251120,20251016
2389,1498,15,1,76,2025-10-28,,2025-11-20,2025-10-09,Maturity,Maturity,,Pending,0.0,154169.55,,1,1,0,0,0,0,0,0,127,>1 Month,1,0,0.0,20251028,,20251120,20251009
2390,613,10,1,8,2025-11-03,2025-12-13,2025-12-05,2025-10-20,Maturity,Maturity,,Paid,456241.25,455153.68,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251103,20251213.0,20251205,20251020
2391,1859,17,3,57,2025-12-22,,2026-02-01,2025-12-12,SB,SB,,Pending,0.0,47140.09,,1,1,0,0,0,0,0,0,54,>1 Month,1,0,0.0,20251222,,20260201,20251212
2392,947,29,6,23,2025-11-15,,2026-01-09,2025-11-07,NEDC,Death,Non-Early,Repudiated,0.0,292464.05,,1,1,0,0,1,0,0,0,0,,0,0,0.0,20251115,,20260109,20251107
2393,538,36,11,77,2025-12-09,,2026-01-14,2025-11-25,SB,SB,,Pending,0.0,33520.68,,1,1,0,0,0,0,0,0,72,>1 Month,1,0,0.0,20251209,,20260114,20251125
2394,1618,27,4,27,2026-01-20,2026-02-24,2026-04-18,2026-01-09,EDC,Death,Non-Early,Paid,2124391.96,2112512.79,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260120,20260224.0,20260418,20260109
2395,1790,4,12,27,2026-03-25,2026-05-01,2026-06-10,2026-03-01,NEDC,Death,Early,Paid,528421.28,517178.87,FY2026-27,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260325,20260501.0,20260610,20260301
2396,1488,38,1,39,2025-12-08,2026-01-21,2026-02-04,2025-11-21,EDC,Death,Early,Paid,392603.38,389548.66,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251208,20260121.0,20260204,20251121
2397,700,26,10,67,2025-10-03,,2025-11-28,2025-09-27,SB,SB,,Pending,0.0,71618.6,,1,1,0,0,0,0,0,0,119,>1 Month,1,0,0.0,20251003,,20251128,20250927
2398,234,30,4,44,2026-03-23,2026-04-03,2026-05-09,2026-03-15,SB,SB,,Paid,57609.23,57173.64,FY2026-27,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260323,20260403.0,20260509,20260315
2399,1249,35,10,80,2026-01-18,2026-02-08,2026-03-17,2025-12-28,SB,SB,,Paid,81160.79,80600.68,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260118,20260208.0,20260317,20251228
2400,1104,2,3,49,2026-01-24,,2026-04-20,2026-01-22,NEDC,Death,Early,Rejected,0.0,917930.03,,1,1,0,0,0,1,0,0,0,,0,0,0.0,20260124,,20260420,20260122
2401,47,31,2,9,2025-11-23,2025-11-27,2025-12-12,2025-11-17,SB,SB,,Paid,39513.61,40307.68,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251123,20251127.0,20251212,20251117
2402,1878,16,8,53,2025-11-15,,2026-01-06,2025-11-01,SB,SB,,Pending,0.0,100800.19,,1,1,0,0,0,0,0,0,80,>1 Month,1,0,0.0,20251115,,20260106,20251101
2403,1174,24,3,72,2026-02-26,,2026-03-24,2026-02-26,Maturity,Maturity,,Pending,0.0,310860.74,,1,1,0,0,0,0,0,0,3,<1 Month,1,1,114772.84,20260226,,20260324,20260226
2404,912,21,8,63,2026-01-09,2026-02-08,2026-01-28,2026-01-01,Maturity,Maturity,,Paid,357379.17,362022.21,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260109,20260208.0,20260128,20260101
2405,647,14,12,45,2026-03-31,,2026-07-05,2026-03-19,NEDC,Death,Non-Early,Pending,0.0,317086.54,,1,1,0,0,0,0,0,0,-100,<1 Month,1,0,0.0,20260331,,20260705,20260319
2406,453,9,4,38,2026-02-10,2026-04-06,2026-03-22,2026-01-18,SB,SB,,Paid,53534.86,53604.74,FY2026-27,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260210,20260406.0,20260322,20260118
2407,1287,16,8,66,2026-03-24,2026-04-14,2026-05-02,2026-03-09,SB,SB,,Paid,40059.43,39489.58,FY2026-27,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260324,20260414.0,20260502,20260309
2408,1034,9,8,45,2025-12-30,2026-01-29,2026-01-19,2025-12-28,Maturity,Maturity,,Paid,276369.54,271625.44,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251230,20260129.0,20260119,20251228
2409,1479,26,1,69,2026-02-03,,2026-03-03,2026-01-11,Maturity,Maturity,,Pending,0.0,233534.69,,1,1,0,0,0,0,0,0,24,<1 Month,1,1,155642.24,20260203,,20260303,20260111
2410,1370,6,6,25,2025-10-03,2025-10-20,2025-12-11,2025-09-10,EDC,Death,Non-Early,Paid,816039.56,803559.52,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251003,20251020.0,20251211,20250910
2411,1525,33,12,20,2025-11-18,2025-12-23,2026-02-28,2025-11-09,EDC,Death,Early,Paid,787438.13,760441.84,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251118,20251223.0,20260228,20251109
2412,1964,40,11,61,2025-11-28,2025-12-17,2025-12-30,2025-11-13,SB,SB,,Paid,152487.25,150556.49,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251128,20251217.0,20251230,20251113
2413,1175,32,6,60,2026-01-30,2026-02-04,2026-03-08,2026-01-07,SB,SB,,Paid,44439.6,45394.21,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260130,20260204.0,20260308,20260107
2414,1324,9,1,57,2026-03-13,2026-03-25,2026-05-09,2026-02-27,SB,SB,,Paid,51619.37,51086.56,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260313,20260325.0,20260509,20260227
2415,499,27,12,71,2026-03-20,2026-04-12,2026-05-15,2026-03-13,SB,SB,,Paid,68414.27,66443.69,FY2026-27,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260320,20260412.0,20260515,20260313
2416,121,27,9,15,2026-03-19,2026-04-28,2026-04-06,2026-02-25,Maturity,Maturity,,Paid,417106.5,427344.92,FY2026-27,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260319,20260428.0,20260406,20260225
2417,1096,7,7,57,2026-01-12,,2026-02-22,2025-12-26,SB,SB,,Pending,0.0,67165.65,,1,1,0,0,0,0,0,0,33,>1 Month,1,0,0.0,20260112,,20260222,20251226
2418,1469,6,2,56,2025-10-13,2025-11-28,2025-12-06,2025-10-09,NEDC,Death,Non-Early,Paid,1260021.62,1272805.7,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251013,20251128.0,20251206,20251009
2419,278,19,10,25,2026-01-30,2026-03-17,2026-03-06,2026-01-24,NEDC,Death,Early,Paid,474242.13,474000.6,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260130,20260317.0,20260306,20260124
2420,1856,1,5,36,2025-10-15,,2025-11-30,2025-09-22,Maturity,Maturity,,Pending,0.0,127541.1,,1,1,0,0,0,0,0,0,117,>1 Month,1,0,0.0,20251015,,20251130,20250922
2421,1612,41,6,18,2025-10-10,2025-11-26,2025-11-10,2025-09-21,Maturity,Maturity,,Paid,183844.15,186332.57,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251010,20251126.0,20251110,20250921
2422,1552,23,9,2,2025-12-26,,2026-01-27,2025-12-26,Maturity,Maturity,,Cancelled,0.0,357818.01,,1,1,0,0,0,0,1,0,0,,0,0,0.0,20251226,,20260127,20251226
2423,162,6,10,77,2025-12-12,,2026-03-03,2025-11-25,NEDC,Death,Non-Early,Pending,0.0,200266.18,,1,1,0,0,0,0,0,0,24,<1 Month,1,0,0.0,20251212,,20260303,20251125
2424,429,10,9,42,2026-02-14,,2026-03-20,2026-02-13,Maturity,Maturity,,Pending,0.0,287612.45,,1,1,0,0,0,0,0,0,7,<1 Month,1,0,0.0,20260214,,20260320,20260213
2425,124,26,7,14,2025-12-20,2026-01-26,2026-01-15,2025-12-15,Maturity,Maturity,,Paid,334811.62,338250.73,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251220,20260126.0,20260115,20251215
2426,1116,27,6,8,2025-11-16,2025-12-28,2026-01-14,2025-11-03,NEDC,Death,Early,Paid,1728410.51,1703354.18,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251116,20251228.0,20260114,20251103
2427,1958,30,10,21,2025-11-08,,2025-12-16,2025-10-15,EDC,Death,Early,Pending,0.0,568584.6,,1,1,0,0,0,0,0,0,101,>1 Month,1,0,0.0,20251108,,20251216,20251015
2428,1763,39,8,15,2026-03-21,2026-03-21,2026-05-08,2026-03-16,Maturity,Maturity,,Paid,225921.31,220032.93,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260321,20260321.0,20260508,20260316
2429,1198,39,7,12,2025-10-31,2025-11-24,2025-12-23,2025-10-21,Maturity,Maturity,,Paid,377783.69,389250.24,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251031,20251124.0,20251223,20251021
2430,711,22,8,59,2025-12-26,2026-01-07,2026-02-17,2025-12-13,SB,SB,,Paid,179235.81,183943.16,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251226,20260107.0,20260217,20251213
2431,778,32,4,73,2026-03-20,,2026-07-07,2026-03-15,NEDC,Death,Early,Pending,0.0,1041189.68,,1,1,0,0,0,0,0,0,-102,<1 Month,1,0,0.0,20260320,,20260707,20260315
2432,1717,39,4,68,2025-12-11,2025-12-11,2026-01-23,2025-11-25,Maturity,Maturity,,Paid,339604.33,346206.96,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251211,20251211.0,20260123,20251125
2433,373,20,1,15,2025-10-03,2025-10-20,2025-11-22,2025-09-18,Maturity,Maturity,,Paid,163911.77,160471.27,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251003,20251020.0,20251122,20250918
2434,864,41,3,16,2025-12-27,,2026-01-25,2025-12-18,SB,SB,,Pending,0.0,83115.35,,1,1,0,0,0,0,0,0,61,>1 Month,1,0,0.0,20251227,,20260125,20251218
2435,840,27,7,39,2025-11-14,2025-11-27,2026-01-25,2025-11-10,EDC,Death,Non-Early,Paid,413135.35,419752.19,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251114,20251127.0,20260125,20251110
2436,169,39,3,43,2026-03-09,2026-03-09,2026-05-01,2026-02-21,IPP,Maturity,,Paid,174717.12,176072.43,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260309,20260309.0,20260501,20260221
2437,1674,30,7,53,2025-10-08,2025-10-24,2025-11-02,2025-09-21,Maturity,Maturity,,Paid,125998.96,123418.52,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251008,20251024.0,20251102,20250921
2438,72,19,9,35,2025-12-19,2026-02-24,2026-01-05,2025-12-17,SB,SB,,Paid,71583.89,70566.57,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251219,20260224.0,20260105,20251217
2439,1427,19,10,58,2026-02-25,,2026-04-21,2026-02-13,Maturity,Maturity,,Cancelled,0.0,305111.89,,1,1,0,0,0,0,1,0,0,,0,0,0.0,20260225,,20260421,20260213
2440,1300,2,12,18,2026-02-07,2026-02-26,2026-03-18,2026-01-28,SB,SB,,Paid,44189.03,45364.57,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260207,20260226.0,20260318,20260128
2441,1787,1,8,67,2026-02-03,,2026-02-25,2026-02-03,SB,SB,,Cancelled,0.0,79122.84,,1,1,0,0,0,0,1,0,0,,0,0,0.0,20260203,,20260225,20260203
2442,839,12,6,19,2025-12-07,2026-01-30,2026-01-31,2025-11-24,SB,SB,,Paid,24696.65,24137.4,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251207,20260130.0,20260131,20251124
2443,765,13,5,49,2026-03-06,2026-04-24,2026-05-03,2026-02-16,SB,SB,,Paid,24998.85,25010.24,FY2026-27,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260306,20260424.0,20260503,20260216
2444,1371,29,8,72,2025-11-29,2026-01-02,2026-01-03,2025-11-28,Maturity,Maturity,,Paid,193116.26,188584.03,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251129,20260102.0,20260103,20251128
2445,1005,13,7,29,2026-01-06,2026-02-16,2026-02-11,2025-12-19,SB,SB,,Paid,20866.89,21486.6,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260106,20260216.0,20260211,20251219
2446,293,14,10,10,2026-03-05,2026-03-20,2026-03-30,2026-02-16,Maturity,Maturity,,Paid,110124.6,111965.11,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260305,20260320.0,20260330,20260216
2447,276,33,8,35,2026-01-24,2026-02-14,2026-03-24,2026-01-18,SB,SB,,Paid,36534.5,36165.23,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260124,20260214.0,20260324,20260118
2448,210,2,3,78,2025-11-05,2025-12-24,2026-01-18,2025-10-19,NEDC,Death,Non-Early,Paid,1096628.0,1074210.91,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20251105,20251224.0,20260118,20251019
2449,1084,23,1,12,2026-01-07,2026-01-23,2026-03-03,2025-12-15,SB,SB,,Paid,44251.5,43272.07,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20260107,20260123.0,20260303,20251215
2450,650,36,8,71,2026-01-26,,2026-03-19,2026-01-03,SB,SB,,Cancelled,0.0,37320.86,,1,1,0,0,0,0,1,0,0,,0,0,0.0,20260126,,20260319,20260103
2451,1179,32,3,72,2025-10-10,2025-10-14,2025-10-25,2025-09-20,Maturity,Maturity,,Paid,614055.25,609891.49,FY2025-26,1,1,1,1,0,0,0,0,0,,0,0,0.0,20251010,20251014.0,20251025,20250920
2452,824,4,5,26,2026-01-25,2026-03-21,2026-05-06,2026-01-17,EDC,Death,Early,Paid,505515.34,488865.17,FY2025-26,1,1,1,0,0,0,0,0,0,,0,0,0.0,20260125,20260321.0,20260506,20260117
